"id","survey_app_id_id","necessary","concerned","understand","category","permission","keep_choice","selection","recall","last_use","aware_prior","access_beneficial","access_concerned","access_change","installed_on","days_since_install"
"246","268","Necessary","Moderately concerned","Slightly confident","Additional access","See and download your exact date of birth","Keep","oldestApp","Unsure","In the previous year","No","Neither agree nor disagree","Agree","Neither agree nor disagree","2019-03-24 11:42:50.000000","758"
"247","268","Moderately necessary","Slightly concerned","Confident","Basic account info","See your primary Google Account email address","Keep","oldestApp","Unsure","In the previous year","No","Neither agree nor disagree","Agree","Neither agree nor disagree","2019-03-24 11:42:50.000000","758"
"248","268","Slightly necessary","Concerned","Moderately confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","oldestApp","Unsure","In the previous year","No","Neither agree nor disagree","Agree","Neither agree nor disagree","2019-03-24 11:42:50.000000","758"
"249","268","Moderately necessary","Moderately concerned","Confident","Google Drive","See, edit, create, and delete all of your Google Drive files","Keep","oldestApp","Unsure","In the previous year","No","Neither agree nor disagree","Agree","Neither agree nor disagree","2019-03-24 11:42:50.000000","758"
"250","272","Slightly necessary","Not concerned","Not confident","Google Play","Create, edit, and delete your Google Play Games activity","Unsure","oldestApp","Yes","Today","Yes","Agree","Neither agree nor disagree","Neither agree nor disagree","2019-02-13 11:36:45.000000","797"
"251","272","Not necessary","Moderately concerned","Not confident","Basic account info","See your personal info, including any personal info you've made publicly available","Unsure","oldestApp","Yes","Today","Yes","Agree","Neither agree nor disagree","Neither agree nor disagree","2019-02-13 11:36:45.000000","797"
"252","272","Slightly necessary","Not concerned","Not confident","Additional access","See your language preferences","Unsure","oldestApp","Yes","Today","Yes","Agree","Neither agree nor disagree","Neither agree nor disagree","2019-02-13 11:36:45.000000","797"
"253","272","Slightly necessary","Not concerned","Not confident","Additional access","See your age group","Unsure","oldestApp","Yes","Today","Yes","Agree","Neither agree nor disagree","Neither agree nor disagree","2019-02-13 11:36:45.000000","797"
"254","269","Moderately necessary","Slightly concerned","Moderately confident","YouTube","Manage your YouTube account","Unsure","newestApp","Yes","In the previous year","Yes","Agree","Neither agree nor disagree","Agree","2020-06-20 05:50:02.000000","304"
"255","269","Slightly necessary","Slightly concerned","Slightly confident","YouTube","View monetary and non-monetary YouTube Analytics reports for your YouTube content","Unsure","newestApp","Yes","In the previous year","Yes","Agree","Neither agree nor disagree","Agree","2020-06-20 05:50:02.000000","304"
"256","275","Slightly necessary","Slightly concerned","Not confident","Google Play","Create, edit, and delete your Google Play Games activity","Unsure","newestApp","Unsure","Unsure","Unsure","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","2021-03-29 17:40:25.000000","22"
"257","287","Necessary","Slightly concerned","Confident","Gmail","Read, compose, send, and permanently delete all your email from Gmail","Keep","oldestApp","Yes","Today","Yes","Agree","Neither agree nor disagree","Disagree","2021-01-25 02:38:04.000000","85"
"258","287","Necessary","Slightly concerned","Confident","Google Calendar","See, edit, share, and permanently delete all the calendars you can access using Google Calendar","Keep","oldestApp","Yes","Today","Yes","Agree","Neither agree nor disagree","Disagree","2021-01-25 02:38:04.000000","85"
"259","287","Necessary","Slightly concerned","Confident","Basic account info","Associate you with your personal info on Google","Keep","oldestApp","Yes","Today","Yes","Agree","Neither agree nor disagree","Disagree","2021-01-25 02:38:04.000000","85"
"260","287","Necessary","Slightly concerned","Confident","Basic account info","See your primary Google Account email address","Keep","oldestApp","Yes","Today","Yes","Agree","Neither agree nor disagree","Disagree","2021-01-25 02:38:04.000000","85"
"261","287","Necessary","Slightly concerned","Confident","Google Contacts","See, edit, download, and permanently delete your contacts","Keep","oldestApp","Yes","Today","Yes","Agree","Neither agree nor disagree","Disagree","2021-01-25 02:38:04.000000","85"
"262","280","Necessary","Not concerned","Confident","Basic account info","View your YouTube TV subscription details","Keep","randomApp","Yes","In the previous week","Yes","Agree","Strongly disagree","Strongly disagree","2020-08-22 02:06:10.000000","241"
"263","285","Necessary","Not concerned","Confident","Google Analytics","See and download your Google Analytics data","Remove","newestApp","No","Unsure","No","Disagree","Agree","Agree","2021-03-23 21:47:06.000000","28"
"264","285","Not necessary","Concerned","Confident","Basic account info","See your personal info, including any personal info you've made publicly available","Remove","newestApp","No","Unsure","No","Disagree","Agree","Agree","2021-03-23 21:47:06.000000","28"
"265","285","Not necessary","Concerned","Confident","Basic account info","See your primary Google Account email address","Remove","newestApp","No","Unsure","No","Disagree","Agree","Agree","2021-03-23 21:47:06.000000","28"
"266","285","Necessary","Not concerned","Confident","Additional access","View Search Console data for your verified sites","Remove","newestApp","No","Unsure","No","Disagree","Agree","Agree","2021-03-23 21:47:06.000000","28"
"267","286","Necessary","Not concerned","Confident","Google AdSense","View your AdSense data","Keep","randomApp","Yes","In the previous month","Yes","Agree","Strongly disagree","Strongly disagree","2021-03-09 19:03:16.000000","42"
"268","286","Necessary","Not concerned","Confident","Google Analytics","See and download your Google Analytics data","Keep","randomApp","Yes","In the previous month","Yes","Agree","Strongly disagree","Strongly disagree","2021-03-09 19:03:16.000000","42"
"269","286","Necessary","Not concerned","Confident","Google Analytics","Edit Google Analytics management entities","Keep","randomApp","Yes","In the previous month","Yes","Agree","Strongly disagree","Strongly disagree","2021-03-09 19:03:16.000000","42"
"270","286","Necessary","Not concerned","Confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","randomApp","Yes","In the previous month","Yes","Agree","Strongly disagree","Strongly disagree","2021-03-09 19:03:16.000000","42"
"271","286","Necessary","Not concerned","Confident","Additional access","View and manage Search Console data for your verified sites","Keep","randomApp","Yes","In the previous month","Yes","Agree","Strongly disagree","Strongly disagree","2021-03-09 19:03:16.000000","42"
"272","286","Necessary","Not concerned","Confident","Basic account info","See your primary Google Account email address","Keep","randomApp","Yes","In the previous month","Yes","Agree","Strongly disagree","Strongly disagree","2021-03-09 19:03:16.000000","42"
"273","286","Necessary","Not concerned","Confident","Additional access","Manage the list of sites and domains you control","Keep","randomApp","Yes","In the previous month","Yes","Agree","Strongly disagree","Strongly disagree","2021-03-09 19:03:16.000000","42"
"274","317","Very necessary","Slightly concerned","Very confident","Gmail","Read, compose, send, and permanently delete all your email from Gmail","Keep","oldestApp","Unsure","In the previous week","Unsure","Neither agree nor disagree","Agree","Neither agree nor disagree","2018-06-11 22:04:59.000000","1044"
"275","317","Very necessary","Not concerned","Very confident","Basic account info","See your primary Google Account email address","Keep","oldestApp","Unsure","In the previous week","Unsure","Neither agree nor disagree","Agree","Neither agree nor disagree","2018-06-11 22:04:59.000000","1044"
"276","317","Necessary","Slightly concerned","Confident","Basic account info","Associate you with your personal info on Google","Keep","oldestApp","Unsure","In the previous week","Unsure","Neither agree nor disagree","Agree","Neither agree nor disagree","2018-06-11 22:04:59.000000","1044"
"277","313","Slightly necessary","Moderately concerned","Slightly confident","Google Play","Create, edit, and delete your Google Play Games activity","Remove","newestApp","Unsure","Unsure","Unsure","Strongly disagree","Strongly disagree","Strongly agree","2021-04-06 02:40:36.000000","14"
"278","341","Necessary","Not concerned","Very confident","Gmail","Read, compose, send, and permanently delete all your email from Gmail","Keep","oldestApp","Yes","Today","Yes","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","2019-04-11 03:52:33.000000","740"
